"Hora de muestra";"CE05_IP21_552XI115 IP_ANALOGMAP"
"2022-02-12T21:51:45.727000Z";"2,29007154488649"
"2022-02-12T22:51:45.727000Z";"2,28834014243983"
"2022-02-12T23:51:45.727000Z";"2,32841137600336"
"2022-02-13T00:51:45.727000Z";"2,39347884312464"
"2022-02-13T01:51:45.727000Z";"2,42893026487974"
"2022-02-13T02:51:45.727000Z";"2,42614782112702"
"2022-02-13T03:51:45.727000Z";"2,45794168649215"
"2022-02-13T04:51:45.727000Z";"2,45110989644361"
"2022-02-13T05:51:45.727000Z";"2,47131974697729"
"2022-02-13T06:51:45.727000Z";"2,45435210260734"
"2022-02-13T07:51:45.727000Z";"2,47270589318824"
"2022-02-13T08:51:45.727000Z";"2,46372147232868"
"2022-02-13T09:51:45.727000Z";"2,47732715501797"
"2022-02-13T10:51:45.727000Z";"2,50629860409956"
"2022-02-13T11:51:45.727000Z";"2,4563733865372"
"2022-02-13T12:51:45.727000Z";"2,35075335767247"
"2022-02-13T13:51:45.727000Z";"2,34726889641808"
"2022-02-13T14:51:45.727000Z";"2,35278086794188"
"2022-02-13T15:51:45.727000Z";"2,30754314806264"
"2022-02-13T16:51:45.727000Z";"2,2689848638184"
"2022-02-13T17:51:45.727000Z";"2,24373776490014"
"2022-02-13T18:51:45.727000Z";"2,26817679615437"
"2022-02-13T19:51:45.727000Z";"2,25600301837969"
"2022-02-13T20:51:45.727000Z";"2,30573931510434"
"2022-02-13T21:51:45.727000Z";"2,3143818852522"
"2022-02-13T22:51:45.727000Z";"2,3193871695746"
"2022-02-13T23:51:45.727000Z";"2,33079675630017"
"2022-02-14T00:51:45.727000Z";"2,39979446495952"
"2022-02-14T01:51:45.727000Z";"2,41740671911794"
"2022-02-14T02:51:45.727000Z";"2,41198423477224"
"2022-02-14T03:51:45.727000Z";"2,43942617109404"
"2022-02-14T04:51:45.727000Z";"2,45208076745147"
"2022-02-14T05:51:45.727000Z";"2,49394994272589"
"2022-02-14T06:51:45.727000Z";"2,50030373483669"
"2022-02-14T07:51:45.727000Z";"2,50222629700243"
"2022-02-14T08:51:45.727000Z";"2,50459331918117"
"2022-02-14T09:51:45.727000Z";"2,53578505910056"
"2022-02-14T10:51:45.727000Z";"2,51283498130584"
"2022-02-14T11:51:45.727000Z";"2,46484038767642"
"2022-02-14T12:51:45.727000Z";"2,42653479337773"
